Student Id,Surname,minutes per week spent on elearning,Topic with highest time spend,Gender,Age,average grade over an acadmic year,NumOf_family mebers,play a sport activity,colledge acceptance
15662403,Kryukova,686,Biology,Female,17,13,2,0,0
15733616,Sopuluchukwu,617,Biology,Male,15,15,1,1,0
15591995,Barry,608,Physics,Male,18,9,2,1,0
15677020,Selezneva,478,Biology,Female,18,13,1,1,1
15727688,Chizuoke,385,Math,Male,15,12,2,1,0
15715941,Lueck,691,Biology,Male,16,13,2,1,0
15714485,Udinese,360,Biology,Male,15,11,1,0,1
15730059,Udobata,680,Math,Male,17,15,2,1,0
15715527,Freeman,398,Math,Female,16,14,1,0,0
15576623,Outlaw,569,Biology,Male,17,16,2,0,0
15805565,Obiuto,655,Physics,Male,16,14,1,0,0
15677307,Lo,507,Physics,Female,16,11,1,0,0
15773890,Okechukwu,501,Biology,Male,17,10,2,1,0
15598883,King,431,Math,Female,16,16,2,1,0
15568506,Forbes,418,Physics,Female,15,18,2,1,0
15761043,Macleod,684,Physics,Female,18,18,2,0,0
15782236,Gibbs,553,Math,Male,18,13,2,0,0
15593601,Isayev,426,Biology,Male,17,9,1,1,0
15682048,Pisano,677,Biology,Female,15,9,1,1,1
15746902,Belstead,639,Math,Male,17,8,2,0,0
15752081,Vassiliev,383,Biology,Female,18,16,3,1,1
15781307,Schneider,679,Physics,Male,18,16,2,0,0
15775912,Mazzanti,403,Biology,Male,17,8,2,1,1
15745417,Knipe,411,Biology,Male,15,11,1,1,0
15671256,Macartney,658,Biology,Female,16,12,1,0,1
15653547,Madukwe,662,Biology,Male,17,15,1,1,0
15595766,Watts,601,Math,Male,15,15,2,1,0
15742358,Humphreys,360,Physics,Male,15,18,1,1,0
15763274,Wu,557,Biology,Male,17,14,1,0,0
15786063,Chin,545,Biology,Female,18,16,2,1,0
15600258,Chesnokova,428,Biology,Male,17,16,2,1,0
15573318,Kung,484,Biology,Male,18,12,2,0,0
15653849,Lu,535,Physics,Female,16,9,1,0,1
15694272,Nkemakolam,454,Biology,Male,17,16,1,1,0
15736112,Walton,436,Math,Female,16,15,2,1,0
15749851,Brookes,673,Math,Female,18,9,1,1,0
15663478,Baldwin,602,Biology,Male,18,13,1,1,0
15592300,Mai,508,Math,Male,16,14,1,0,0
15567832,Shih,585,Biology,Female,16,9,1,0,0
15776780,He,639,Biology,Male,16,11,1,0,1
15592846,Fiorentini,473,Physics,Male,18,9,2,0,0
15739803,Lucciano,379,Math,Male,17,13,2,0,0
15794142,Ferreira,490,Physics,Female,15,9,3,1,1
15762729,Ukaegbunam,685,Physics,Female,17,18,1,0,1
15667896,De Luca,650,Biology,Male,16,18,2,1,0
15626578,Milne,436,Biology,Male,16,10,2,1,0
15776223,Davide,417,Biology,Female,18,15,1,1,0
15705953,Kodilinyechukwu,422,Math,Male,18,13,1,0,1
15802593,Little,692,Biology,Female,17,15,3,1,1
15615457,Burns,667,Math,Female,18,9,2,0,0
15708916,Paterson,495,Biology,Male,18,14,2,0,0
15720187,Han,498,Physics,Female,16,11,2,0,0
15595440,Kryukova,422,Biology,Male,18,12,2,1,0
15600651,Ijendu,441,Biology,Male,17,16,3,1,0
15750141,Reichard,595,Physics,Female,17,11,2,0,0
15657284,Day,400,Physics,Male,18,17,1,1,1
15763063,Price,436,Math,Female,18,16,1,0,0
15709324,Bruce,643,Biology,Male,18,13,2,0,0
15711309,Sumrall,515,Physics,Male,18,18,1,0,0
15775318,Lu,688,Math,Female,17,15,3,1,1
15705515,Lazarev,404,Physics,Male,15,17,2,0,0
15634844,Miller,366,Physics,Male,15,13,1,0,1
15717046,Wentworth-Shields,520,Math,Male,18,17,2,1,0
15571816,Ritchie,605,Math,Female,15,14,1,1,0
15670080,Mackenzie,697,Physics,Female,17,18,1,1,0
15800440,Power,641,Math,Male,16,8,1,1,0
15665678,Tan,666,Math,Male,18,16,1,1,0
15665956,Pendergrass,511,Biology,Female,17,13,1,0,1
15788126,Evans,654,Math,Female,15,10,1,1,0
15811773,Hsia,483,Biology,Male,16,8,2,1,0
15651674,Billson,565,Math,Female,16,10,1,0,1
15689614,Teng,670,Math,Female,15,11,1,1,0
15795564,Moretti,504,Physics,Male,15,16,2,1,0
15706647,Jordan,575,Biology,Male,18,12,3,1,0
15728505,Ts'ao,443,Biology,Male,16,11,2,1,0
15730076,Osborne,523,Biology,Male,18,15,1,0,1
15622003,Carslaw,661,Biology,Male,18,10,2,0,0
15607312,Ch'ang,491,Math,Female,17,15,2,1,1
15644753,Hung,379,Math,Male,18,11,1,1,0
15653620,Gordon,381,Biology,Female,17,13,2,1,0
15761986,Obialo,461,Math,Female,15,14,1,0,0
15633922,Gray,484,Biology,Male,15,14,2,1,0
15734674,Lin,612,Biology,Female,17,17,1,0,0
15658032,Hopkins,574,Biology,Male,17,17,2,1,0
15692671,Dobson,520,Math,Male,15,9,2,0,0
15737741,McKay,687,Math,Female,17,11,2,1,1
15576352,Revell,685,Math,Female,18,11,2,1,0
15753719,Rickards,518,Physics,Female,15,14,1,0,0
15803689,Begum,539,Physics,Female,18,11,2,0,1
15718057,Onyinyechukwuka,459,Biology,Female,18,13,1,0,1
15722010,Zuyev,657,Math,Male,17,13,1,0,1
15680998,Nwankwo,625,Biology,Male,17,17,1,1,0
15614782,Hao,446,Biology,Male,17,11,1,0,0
15591047,Ma,572,Math,Female,18,15,2,0,1
15788291,Okwuadigbo,607,Physics,Female,16,11,1,1,1
15604044,Mitchell,608,Biology,Male,16,17,1,0,0
15679587,Chan,575,Biology,Female,16,16,1,1,0
15775153,Buchi,430,Math,Male,17,8,1,0,0
15603925,Greco,442,Math,Female,15,11,2,1,0
15680970,Lombardi,518,Physics,Female,18,16,1,0,0
15697183,Uchenna,444,Math,Male,18,9,2,0,0
15567446,Coffman,396,Physics,Male,16,11,1,1,0
15637476,Alexandrova,668,Physics,Female,16,17,1,0,1
15714939,Fallaci,675,Physics,Female,15,12,1,1,0
15683503,Hudson,421,Biology,Female,15,13,3,1,1
15645569,Mai,404,Math,Female,16,10,2,1,0
15782569,Stout,379,Biology,Female,17,16,1,1,0
15592387,Burke,426,Biology,Male,18,11,1,0,1
15609286,Chadwick,388,Biology,Male,15,12,1,1,0
15814035,Lawrence,601,Biology,Male,17,14,1,1,0
15661249,Bellucci,699,Biology,Male,16,9,2,1,0
15629117,Harper,584,Biology,Male,17,8,2,0,0
15607170,Boyle,699,Biology,Male,18,10,2,1,0
15586585,Duncan,698,Physics,Female,18,11,1,0,0
15686611,Moss,495,Biology,Male,17,16,1,0,0
15603203,Avdeyeva,650,Biology,Female,18,17,2,0,0
15619857,Crawford,605,Biology,Female,15,8,1,1,0
15805062,Lynton,667,Math,Male,16,15,1,1,0
15660271,Duncan,688,Physics,Male,18,15,1,1,0
15745295,Gether,727,Math,Female,16,12,1,0,1
15719352,Davidson,754,Math,Male,15,9,2,0,0
15766575,Larionova,612,Physics,Female,15,15,1,0,1
15594594,Loggia,546,Math,Male,17,11,1,1,0
15646161,Steinhoff,673,Math,Female,15,11,2,1,0
15682585,Guerra,593,Biology,Male,17,12,1,0,0
15603134,Pai,656,Math,Female,16,9,1,1,0
15636444,Craig,535,Physics,Female,17,11,2,1,0
15773456,Lazareva,678,Physics,Male,18,15,2,1,0
15745307,Ch'iu,477,Math,Female,18,10,1,1,0
15604119,Alderete,850,Math,Male,15,10,1,0,0
15626900,Kung,427,Biology,Male,18,14,1,1,0
15605447,Palermo,752,Biology,Male,18,8,1,0,0
15589030,Ts'ai,649,Biology,Male,15,17,2,1,0
15692463,Rahman,799,Math,Female,17,14,1,0,0
15712403,McMillan,589,Biology,Female,17,12,1,0,1
15811762,Pickering,583,Physics,Female,15,8,1,0,1
15718673,Mirams,839,Math,Female,15,14,1,0,0
15724282,Tsao,540,Physics,Male,16,17,2,1,0
15738181,Douglas,850,Biology,Male,16,14,2,0,1
15633648,Jideofor,696,Math,Female,18,11,2,0,0
15603323,Bell,660,Math,Female,15,13,2,0,0
15583725,Mairinger,682,Biology,Male,15,18,1,1,0
15588350,McIntyre,744,Biology,Female,17,11,1,1,0
15798398,Pagnotto,785,Biology,Female,18,18,1,0,0
15784844,K'ung,752,Math,Male,16,17,1,0,1
15580684,Feng,706,Biology,Female,18,8,1,0,0
15809663,Donaldson,583,Biology,Female,18,12,1,1,0
15640078,Chambers,660,Physics,Female,16,8,1,0,1
15698786,Marcelo,819,Biology,Female,15,13,1,0,1
15569807,Ejimofor,673,Biology,Female,16,16,1,0,1
15730830,Dale,752,Biology,Female,15,11,2,1,0
15805112,Pokrovsky,578,Biology,Male,17,17,1,0,0
15633064,Stonebraker,438,Biology,Female,15,14,2,0,0
15703119,Liang,652,Biology,Male,17,8,2,1,0
15730447,Anderson,629,Biology,Female,18,10,2,1,0
15813850,Christian,720,Biology,Male,16,10,1,1,0
15711889,Mao,668,Biology,Male,16,11,1,0,0
15664610,Campbell,459,Physics,Male,16,8,1,1,1
15751710,Ginikanwa,729,Math,Male,17,16,2,1,0
15692926,Toscani,498,Physics,Male,15,8,1,1,0
15813741,Nnachetam,549,Math,Male,18,14,1,1,0
15698474,Sagese,601,Physics,Female,17,14,2,1,0
15568595,Fleming,544,Biology,Male,18,8,1,1,0
15603065,Grubb,751,Biology,Female,15,11,2,0,0
15592937,Napolitani,632,Physics,Female,15,10,1,1,0
15699637,Anenechi,694,Math,Male,18,16,1,1,0
15667215,Chandler,678,Biology,Male,18,11,2,1,0
15788659,Howells,695,Biology,Male,18,15,2,1,0
15763218,Akeroyd,661,Biology,Female,17,10,2,1,0
15645772,Onwumelu,661,Biology,Male,18,9,2,1,0
15725511,Wallace,559,Biology,Female,17,12,1,1,0
15575024,Uwaezuoke,503,Biology,Male,17,8,2,1,0
15640825,Loyau,695,Math,Male,18,14,1,1,0
15662397,Small,640,Biology,Female,17,15,1,1,0
15576368,Bledsoe,624,Physics,Female,17,13,2,0,0
15674991,Kao,667,Biology,Male,15,14,2,1,0
15721024,Wickens,642,Biology,Male,16,8,1,0,0
15745621,Wertheim,640,Math,Female,16,13,2,1,0
15642394,He,529,Math,Male,15,13,2,1,0
15754605,Jarvis,563,Biology,Female,16,16,2,1,0
15607040,P'an,593,Math,Female,18,11,2,0,0
15715142,Repina,739,Physics,Male,17,15,1,1,1
15810978,Pugliesi,788,Math,Female,17,15,2,1,0
15668886,Blakey,684,Math,Female,18,14,2,0,0
15780804,Nucci,482,Biology,Male,17,17,1,1,0
15613880,Higinbotham,591,Math,Male,16,15,1,1,0
15775238,Achebe,651,Physics,Female,16,13,1,1,0
15786905,Russo,749,Physics,Female,16,16,2,0,0
15747867,Trevisani,583,Biology,Male,15,8,1,0,0
15600337,Dobie,661,Math,Male,17,11,1,0,1
15801277,Maccallum,715,Biology,Female,15,10,2,1,0
15579334,Watkins,769,Physics,Female,17,17,1,0,1
15802741,Mitchel,625,Biology,Female,15,10,1,0,1
15720649,Ferdinand,641,Biology,Female,15,11,1,0,0
15589493,Otitodilinna,716,Physics,Male,16,8,2,0,0
15688251,Mamelu,767,Biology,Male,17,18,2,0,0
15665238,Beneventi,745,Physics,Male,15,13,1,0,0
15740900,Perrodin,589,Biology,Male,15,16,2,1,0
15681068,Chinagorom,796,Biology,Female,15,10,1,1,0
15748625,Napolitano,664,Biology,Male,16,15,2,1,0
15727299,Edgar,445,Math,Male,15,8,1,1,1
15620204,Walker,543,Physics,Female,18,18,2,1,1
15669516,Steele,746,Math,Male,18,14,2,1,0
15736534,Elkins,742,Physics,Male,17,13,1,1,0
15803457,Hao,750,Biology,Female,17,9,2,0,0
15659098,Toscano,669,Biology,Male,17,16,1,0,0
15603436,Savage,594,Math,Female,18,17,2,1,0
15566292,Okwuadigbo,574,Math,Male,15,9,2,1,0
15808621,Mordvinova,659,Physics,Male,18,13,2,1,0
15580148,Welch,750,Physics,Male,15,11,3,0,1
15776231,Kent,626,Physics,Male,15,14,1,1,0
15773809,Campbell,620,Biology,Male,15,8,2,0,0
15649423,Cooper,580,Biology,Female,17,9,2,1,0
15734886,Mazzi,686,Biology,Female,18,16,2,0,0
15722548,Fisher,540,Biology,Male,18,16,1,0,0
15650288,Summers,634,Physics,Male,16,15,1,0,0
15629448,Brady,632,Math,Male,18,15,1,0,0
15716164,Nicholls,501,Biology,Female,15,10,1,0,0
15807609,Yuan,650,Math,Female,18,17,3,0,1
15578977,Robinson,786,Biology,Male,15,17,2,0,0
15677369,Golubov,554,Physics,Female,15,8,1,0,0
15804072,Chen,701,Math,Female,15,9,2,0,0
15696859,Oldham,474,Biology,Male,15,11,2,0,0
15653780,Kambinachi,621,Biology,Female,17,12,1,1,0
15721658,Fleming,672,Math,Female,15,17,2,1,1
15578761,Cunningham,459,Math,Female,15,11,2,1,1
15736879,Obinna,669,Biology,Male,17,17,2,0,0
15571973,Chinwemma,776,Biology,Female,16,12,1,0,0
15626742,Carpenter,694,Biology,Male,17,14,1,1,0
15672692,Yin,787,Biology,Female,18,18,2,1,0
15673570,Olsen,580,Biology,Male,15,17,2,1,0
15767432,Ts'ai,711,Biology,Female,17,8,3,1,0
15654238,Jen,673,Biology,Female,15,11,1,0,0
15612525,Preston,499,Biology,Female,15,8,1,0,1
15812750,Ozioma,591,Biology,Male,15,11,1,1,0
15790757,Cody,769,Biology,Female,18,11,2,0,0
15723873,Ponomarev,657,Math,Male,16,8,1,0,0
15744607,Martin,738,Physics,Male,18,15,2,0,1
15612966,Milani,545,Physics,Female,15,18,1,1,1
15784209,Tang,497,Biology,Male,17,9,1,1,0
15794278,Romani,816,Math,Male,17,15,1,1,0
15766741,McIntyre,525,Biology,Male,17,14,1,1,0
15661036,Davis,725,Biology,Male,15,10,2,0,0
15705639,Onyemauchechukwu,692,Biology,Female,18,17,2,0,0
15637414,Gell,618,Biology,Female,16,8,1,1,0
15716835,Rossi,546,Biology,Male,15,16,1,1,0
15696231,Chiwetelu,635,Biology,Male,15,17,1,1,0
15641675,Kirillova,611,Biology,Female,18,12,3,0,1
15670755,Shaw,650,Biology,Male,15,14,2,1,0
15640059,Smith,606,Biology,Male,17,13,2,1,0
15787619,Hsieh,844,Biology,Male,18,18,1,0,0
15587535,Onyemauchechukwu,450,Math,Female,15,16,1,0,0
15813034,Martin,727,Math,Male,17,17,1,1,0
15698839,Okwudilichukwu,460,Physics,Male,18,15,2,1,0
15790314,Onuoha,649,Biology,Male,15,15,2,1,0
15634245,Muecke,758,Physics,Female,15,16,1,0,0
15677305,Hsieh,490,Biology,Female,18,13,1,1,0
15661526,Anderson,815,Physics,Male,17,9,2,0,0
15685997,Azubuike,838,Math,Female,16,15,2,0,0
15660101,Nnonso,803,Biology,Male,17,12,2,0,0
15637979,Fuller,664,Physics,Female,18,11,2,0,0
15815364,Ashley,736,Math,Female,18,12,2,1,0
15647099,Ts'ui,633,Biology,Female,17,16,1,0,0
15625944,Buccho,664,Biology,Male,18,13,1,1,0
15583212,Chidozie,600,Biology,Female,17,16,1,0,0
15582741,Maclean,693,Biology,Female,18,18,1,0,1
15637876,Burns,663,Physics,Female,16,9,1,0,1
15622750,Chu,742,Physics,Female,16,11,1,0,0
15672056,Kenenna,710,Physics,Male,15,8,3,1,1
15812351,Beluchi,710,Math,Female,18,9,1,0,0
15810864,Williamson,700,Biology,Female,17,15,2,1,0
15677921,Bobrov,720,Physics,Male,15,14,2,0,1
15724296,Kerr,684,Math,Male,17,10,2,0,0
15685329,McKenzie,531,Biology,Female,18,15,1,1,1
15584091,Pitts,742,Physics,Female,17,10,2,0,1
15640442,Standish,717,Biology,Male,18,13,1,0,0
15639314,Cartwright,589,Biology,Male,16,14,2,1,0
15685320,Johnstone,767,Biology,Male,15,18,1,0,0
15789158,Nikitina,636,Physics,Male,17,15,2,0,1
15752137,McElroy,648,Biology,Male,18,14,1,1,0
15712551,Shen,622,Physics,Female,15,18,1,0,1
15628936,Archer,692,Math,Male,16,9,1,0,1
15797227,Otutodilinna,754,Biology,Male,15,16,2,1,0
15769974,Shih,679,Math,Female,16,12,1,0,0
15737051,Denisov,639,Biology,Male,16,17,2,0,0
15585595,Owens,774,Biology,Female,15,10,2,1,0
15654060,P'eng,517,Biology,Male,16,15,2,1,0
15745196,Verco,571,Biology,Female,16,16,2,0,0
15571221,Bergamaschi,747,Physics,Male,15,18,1,1,1
15660155,Lorenzo,792,Math,Male,16,8,1,1,0
15605284,Outtrim,688,Biology,Male,18,9,2,1,0
15694366,Hou,714,Physics,Male,16,9,1,1,0
15600739,Galkin,562,Math,Female,18,17,2,0,0
15653253,Pagnotto,704,Math,Male,17,8,1,1,0
15763431,Echezonachukwu,698,Biology,Male,16,10,2,1,0
15643696,Young,611,Biology,Male,17,12,2,1,0
15707473,Summers,850,Physics,Female,15,10,1,0,0
15769504,Munro,743,Physics,Female,17,16,1,1,0
15776807,Brennan,654,Biology,Male,17,13,1,0,0
15686870,Ball,761,Physics,Male,15,12,2,0,0
15668747,Virgo,702,Biology,Female,16,13,1,1,0
15766908,Trevisani,488,Physics,Male,16,14,1,0,0
15570134,Padovano,683,Biology,Female,16,14,2,1,0
15567367,Tao,601,Physics,Female,16,9,1,1,0
15747542,Perez,605,Biology,Male,16,10,2,1,0
15762238,Fraser,671,Physics,Female,17,13,2,1,0
15681554,Alley,614,Physics,Female,18,8,2,1,0
15712825,Howells,511,Math,Female,18,14,2,1,0
15640280,Cameron,850,Biology,Male,15,14,2,1,0
15756026,Hooper,790,Math,Female,15,13,1,0,1
15613319,Rice,793,Biology,Female,18,17,1,0,0
15798906,Cox,628,Biology,Male,16,18,2,1,0
15708917,Martin,598,Physics,Male,17,17,1,1,0
15778463,Ikenna,657,Biology,Female,17,15,1,0,0
15699430,Davide,618,Biology,Female,15,18,2,0,0
15649992,Alexander,681,Math,Male,15,17,2,1,0
15578980,Piazza,516,Math,Female,18,8,2,1,0
15775306,Ni,421,Physics,Male,16,8,3,1,1
15641655,Black,700,Biology,Female,16,15,2,0,0
15619708,Harker,745,Biology,Male,15,14,2,0,0
15734565,Hughes,696,Biology,Male,16,11,2,0,0
15806438,Chiabuotu,580,Physics,Female,15,13,1,0,1
15591969,Kuo,497,Math,Male,16,11,1,1,0
15747807,Gallagher,720,Biology,Female,18,15,2,0,0
15596939,Calabresi,659,Physics,Male,17,12,2,0,0
15716155,Shaw,841,Biology,Female,18,8,1,0,0
15765311,Zhirov,642,Math,Male,15,13,1,0,0
15757811,Lloyd,732,Math,Female,16,11,1,1,1
15603830,Palmer,600,Math,Male,17,10,2,0,0
15660602,Ch'eng,464,Physics,Male,17,12,2,1,0
15660535,Avent,680,Biology,Female,15,15,2,1,0
15666633,Huang,758,Math,Male,18,18,2,1,0
15596914,Shaw,630,Physics,Female,17,16,2,1,0
15639788,Yuan,577,Biology,Female,18,12,2,0,0
15695846,Hawkins,684,Biology,Female,17,12,2,1,0
15726234,Trentini,708,Math,Female,16,8,1,1,0
15797964,Cameron,732,Physics,Female,17,16,1,1,0
15625881,Koehler,634,Physics,Male,18,13,2,1,0
15780628,Wu,633,Biology,Female,18,10,2,0,0
15575883,Manna,559,Biology,Male,17,9,2,0,0
15585036,Okoli,694,Math,Female,18,12,2,1,0
15589488,Ch'eng,686,Physics,Female,16,9,1,1,0
15585888,Nwokezuike,553,Math,Female,18,11,1,1,1
15727915,Artemiev,507,Biology,Male,16,16,1,0,0
15707567,Esposito,732,Physics,Male,15,18,1,0,1
15737792,Abbie,818,Biology,Female,16,10,1,0,0
15599433,Fanucci,660,Physics,Male,18,16,1,1,0
15672012,Jen,773,Math,Female,15,15,1,0,1
15806983,Moss,640,Biology,Male,16,13,1,0,0
15592222,Lo,505,Biology,Male,16,11,1,0,0
15608968,Averyanov,714,Physics,Male,18,10,2,0,0
15586959,Unaipon,468,Biology,Female,18,18,2,0,0
15646558,Clamp,611,Math,Male,17,8,1,1,0
15725811,Lim,705,Biology,Male,16,15,1,1,0
15572265,Wu,646,Physics,Male,18,11,2,0,0
15794048,Wan,667,Physics,Female,15,10,2,0,1
15677610,Chambers,511,Physics,Female,15,11,1,1,0
15745012,Pettit,653,Biology,Female,18,18,2,1,0
15601589,Baresi,675,Biology,Female,17,15,2,1,0
15686436,Newbery,523,Math,Male,15,12,2,0,0
15693864,Iheanacho,567,Physics,Female,15,16,1,0,1
15760550,Duncan,741,Math,Male,17,12,2,1,0
15686137,Barry,456,Math,Male,18,15,1,1,0
15809087,Landry,598,Biology,Male,15,16,2,0,1
15807663,McGregor,667,Biology,Male,15,12,1,0,1
15809100,Nucci,548,Biology,Female,18,11,1,0,1
15794916,Pirogov,725,Biology,Male,17,18,1,1,0
15614215,Oguejiofor,717,Biology,Male,15,11,2,1,0
15805449,Ugochukwu,594,Biology,Male,16,11,2,0,0
15686983,Rohu,678,Physics,Female,15,17,2,1,0
15808017,Cary,545,Biology,Male,16,10,2,1,0
15756804,O'Loghlen,636,Biology,Female,16,10,1,0,1
15646810,Quinn,603,Physics,Male,18,12,2,0,1
15710424,Page,435,Biology,Male,17,13,1,1,0
15799422,Evans,535,Biology,Female,17,15,1,1,0
15692750,McGregor,629,Physics,Female,18,17,3,0,1
15794549,Andrews,722,Biology,Female,16,16,2,1,0
15803764,Stanley,561,Biology,Male,18,12,2,0,0
15674840,Chiazagomekpere,645,Biology,Female,15,13,2,1,0
15653762,Chidiebele,501,Biology,Female,18,11,1,0,0
15581229,Gregory,502,Physics,Female,15,18,1,1,0
15800228,Bednall,652,Math,Female,16,9,2,1,0
15656333,Jen,574,Biology,Female,16,14,1,0,0
15697497,She,518,Biology,Female,18,8,2,1,0
15585362,Simmons,749,Biology,Female,15,18,1,0,1
15571928,Fraser,679,Biology,Female,17,11,3,0,1
15785519,May,565,Biology,Male,15,8,1,0,0
15743007,Seabrook,643,Biology,Female,17,10,1,0,1
15777211,Herrera,515,Biology,Male,16,11,1,1,0
15721935,Kincaid,521,Biology,Male,18,10,2,1,0
15591711,Sleeman,739,Math,Male,15,10,1,0,0
15625021,Hung,585,Biology,Male,15,14,2,1,0
15702968,Artemieva,733,Physics,Male,16,12,1,1,0
15600462,Barwell,542,Biology,Female,17,11,1,1,0
15768104,Wright,788,Math,Male,15,14,1,0,0
15780140,Bellucci,435,Physics,Male,15,11,2,1,0
15585255,Moore,577,Biology,Male,18,12,1,0,0
15772781,Ball,703,Biology,Female,16,11,3,1,1
15669987,Sung,728,Physics,Female,18,15,2,0,1
15697000,Mello,728,Physics,Male,16,16,1,1,0
15733119,Mistry,718,Biology,Male,17,17,2,0,0
15782390,T'ien,621,Biology,Female,15,12,1,0,0
15654700,Fallaci,523,Biology,Female,18,18,1,0,1
15632210,Hill,657,Physics,Male,17,12,1,0,0
15642041,Burns,727,Physics,Male,15,18,2,0,1
15709737,Hunter,643,Biology,Male,15,11,2,1,0
15792388,Li,645,Biology,Female,18,10,1,1,0
15786014,Ku,568,Biology,Male,18,16,2,0,0
15794580,Ch'en,599,Biology,Male,16,14,1,0,1
15675964,Chukwukadibia,672,Biology,Female,16,8,1,1,1
15814275,Zikoranachidimma,685,Biology,Male,16,13,1,1,0
15724848,Oluchukwu,516,Biology,Female,16,18,1,0,1
15754713,Rivera,685,Math,Male,18,10,1,1,0
15693814,Niu,806,Math,Male,18,16,2,0,0
15599660,Bennett,604,Biology,Male,15,9,2,1,0
15746490,Wollstonecraft,648,Math,Female,16,10,1,1,0
15566091,Thomsen,545,Math,Female,18,13,1,0,0
15655961,Palermo,756,Physics,Male,15,10,1,0,0
15710404,Chinwendu,569,Biology,Male,16,16,1,1,0
15775625,McKenzie,596,Biology,Male,16,12,1,0,0
15792328,James,475,Biology,Male,17,15,1,1,1
15719856,Lamb,646,Biology,Female,17,17,1,1,0
15593773,Olejuru,784,Math,Male,15,16,2,0,0
15733114,Hay,552,Math,Male,17,14,2,0,0
15797748,Lu,729,Biology,Male,18,9,2,1,0
15743411,Chiawuotu,609,Math,Male,16,10,1,0,1
15753337,Yeates,555,Biology,Male,16,12,3,0,1
15601026,Gallagher,572,Physics,Female,18,18,1,1,0
15658485,Heath,785,Biology,Female,18,15,1,1,0
15636731,Ts'ai,714,Physics,Female,15,14,2,1,0
15628303,Thurgood,738,Math,Male,18,13,1,1,0
15633461,Pai,639,Physics,Male,15,9,1,1,0
15677135,Lorenzo,520,Physics,Male,18,14,2,1,0
15590876,Knupp,764,Biology,Female,15,10,1,0,0
15790782,Baryshnikov,661,Math,Male,15,18,1,0,0
15700476,Azubuike,564,Physics,Male,17,15,2,1,0
15634141,Shephard,708,Physics,Female,16,14,2,0,0
15737795,Scott,512,Math,Male,17,13,1,1,1
15790299,Williamson,592,Math,Male,17,8,3,1,0
15675316,Avdeeva,619,Biology,Female,17,16,2,1,0
15613630,Tang,775,Biology,Male,18,12,1,1,1
15662100,Hsu,850,Physics,Female,16,12,1,1,0
15668032,Buchanan,577,Biology,Female,16,13,1,1,0
15599289,Yeh,724,Biology,Female,18,11,1,0,0
15754084,Palazzi,710,Math,Male,17,14,1,1,0
15676521,Y?an,696,Biology,Female,18,9,2,0,0
15804586,Lin,376,Biology,Female,17,9,1,0,1
15781465,Schofield,675,Physics,Female,15,15,1,0,0
15729362,Lombardi,745,Biology,Male,16,10,1,0,0
15709295,Wall,697,Math,Female,15,14,2,1,0
15745324,Milani,599,Math,Female,16,17,1,0,1
15741336,Ejimofor,715,Biology,Female,18,12,1,1,1
15783659,Blackburn,659,Biology,Male,17,8,1,1,0
15620981,Wickham,684,Biology,Female,15,13,1,0,1
15630328,Bird,635,Biology,Female,17,16,2,1,0
15785899,Ch'en,789,Physics,Male,16,9,1,0,0
15606149,Wood,571,Physics,Female,18,15,1,1,0
15671139,Brizendine,694,Math,Male,15,14,1,1,0
15660429,Ch'in,665,Math,Female,16,12,2,1,1
15571002,Yusupov,706,Biology,Female,16,9,1,0,0
15631681,Jibunoh,807,Math,Female,18,16,2,1,0
15731522,Ts'ui,771,Math,Female,17,15,2,1,0
15619529,Ndukaku,531,Math,Male,17,10,1,0,0
15628034,Wilder,629,Biology,Female,16,13,1,1,0
15686164,Maclean,850,Physics,Female,15,10,1,1,0
15582797,Ch'iu,685,Math,Male,15,14,1,0,0
15753831,Cox,642,Math,Male,16,12,1,1,0
15731815,Nepean,529,Math,Male,15,17,3,0,1
15580956,McNess,683,Physics,Female,17,15,1,1,1
15602084,Coles,663,Biology,Female,15,18,1,1,0
15589805,Benson,563,Biology,Female,18,10,1,1,0
